ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ซอยแคท-แมวโต,55,46,อาหารแมว,2,8850477015050
มีโอ อาหารเเมว ปลาทู 450g.,65,60,อาหารแมว,2,8850477054509
มีโอ อาหารเเมว ซีฟู้ด 450g.,65,60,อาหารแมว,2,8850477056503
Yummy เฟรช ปลาทูน่า 1กก.,50,42,อาหารแมว,2,8855134011840
วิน-สตาร์ ปลาทูน่า 1กก.,50,44,อาหารแมว,4,8859306620465
วิน-สตาร์ ปลาเเซลม่อน 1กก.,50,44,อาหารแมว,2,8859306620496
วิน-สตาร์ ซีฟู้ด 1กก.,50,44,อาหารแมว,3,8859306620526
