ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ถุงร้อน ตราปู 7*11นิ้ว,40,36,ถุงขยะ,120,8858678301460
ถุงขยะ กรีนโซน 22*30,55,49,ถุงขยะ,114,8858805243311
ถุงดำหนา,60,55,ถุงขยะ,29,8858874511168
ถุงขยะด็อกเตอร์คิวS,30,25,ถุงขยะ,12,8859200011024
ถุงขยะด็อกเตอร์คิวXL,35,30,ถุงขยะ,11,8859200011055
