ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ซีสโกะ,5,3,ขนม+ไอสครีม,10,8852116800478
ซีลีโกะ โรยปลาสวรรค์กรอบ,5,4,ขนม+ไอสครีม,12,8852116805077
โปโรโรกลิ่นผัก,5,3,ขนม+ไอสครีม,10,8852117000402
โปโรโร่บาบิคิว,5,3,ขนม+ไอสครีม,10,8852117000426
วีทสแน็ครสนม,5,4,ขนม+ไอสครีม,20,8852117000648
ขนมอบกรอบสอดไส้ครีมรสช็อกโกแลต ตราแดทแดท,2,1,ขนม+ไอสครีม,120,8852117001034
ข้าวตังหน้าหมูหยอง ตราเจ้าสัว,35,28,ขนม+ไอสครีม,1,8852240010026
ข้าวตังหน้าหมึกย่าง รสสวีทชิลลี่,35,28,ขนม+ไอสครีม,1,8852240010521
โกลด์เบรด ขนมปังไส้เผือก ,10,7.94,ขนม+ไอสครีม,20,8852269400020
โกลด์เบรด ขนมปังไส่ถั่วเเดง ,10,7.94,ขนม+ไอสครีม,118,8852269400037
เค้กบัตเตอร์60ก,12,9,ขนม+ไอสครีม,20,8852269400075
โกลด์เบรด เด้กกล้วยหอม,12,9.35,ขนม+ไอสครีม,120,8852269400136
โกลด์เบรด พิซซ่าไส้กรอก 60ก.,15,11,ขนม+ไอสครีม,119,8852269400181
โกลด์เบรด ขนมปังสังขยา,10,7.94,ขนม+ไอสครีม,15,8852269400198
โกลด์เบรด ขนมปังถั่วเเดง 80กรัม,12,7,ขนม+ไอสครีม,120,8852269400259
โกลด์เบรด ขนมปัง หมูหยองน้ำสลัด ,15,11,ขนม+ไอสครีม,112,8852269400365
โกลด์เบรด ขนมปังแผ่น 480กรัม,35,28,ขนม+ไอสครีม,12,8852269400419
โกลด์เบรด โมจิไส้ถั่ว,10,7.94,ขนม+ไอสครีม,119,8852269400709
โกลด์เบรด ขนมปังไส้ครีมสลัด,12,9.35,ขนม+ไอสครีม,119,8852269401164
โกลด์เบรด ขนมปังไก่หยอง,15,12.15,ขนม+ไอสครีม,15,8852269570013
โกลด์เบรด ขนมปังหมูหยองน้ำพริกเผา,15,12.15,ขนม+ไอสครีม,15,8852269590103
ขนมปังพิชซ่าปูอัด,15,12.15,ขนม+ไอสครีม,20,8852269600093
โกลด์เบรด มันม่วง 75ก.,10,8,ขนม+ไอสครีม,120,8852269610047
โกลด์เบรด โมจิไส้ถั่วไข่เค็ม,15,12.15,ขนม+ไอสครีม,120,8852269610108
บันเตยหอมไส่มันเทศ,10,7.94,ขนม+ไอสครีม,20,8852269620015
โกลด์เบรด โมจิไส้เผือก,10,7.94,ขนม+ไอสครีม,120,8852269620039
โกลด์เบรด ขนมปังไส้ถั่วดำ,10,7.94,ขนม+ไอสครีม,119,8852269620046
โกลด์เบรด ขนมปังไส้ครีมกาเเฟ ,12,9.35,ขนม+ไอสครีม,119,8852269640013
ท็อปรสนม,5,4,ขนม+ไอสครีม,20,8852681010173
ท็อปช็อกโกแลต,5,4,ขนม+ไอสครีม,20,8852681010180
นมแท่งรสนม,5,4,ขนม+ไอสครีม,10,8852681010456
นมแท่งช็อคโกแลต,5,3,ขนม+ไอสครีม,0,8852681010661
ฟูชิ ข้าวเกรียบกุ้ง 20ก.,5,3,ขนม+ไอสครีม,19,8852681020363
ผิงผิง เวเฟอร์สติ๊ก 30กรัม,5,3,ขนม+ไอสครีม,118,8852681020783
โยเฟอร์ส้ม,5,4,ขนม+ไอสครีม,20,8852681021001
โยเฟอร์มะพร้าว,5,4,ขนม+ไอสครีม,20,8852681021094
บิ๊กช็อก,5,4,ขนม+ไอสครีม,20,8852681021117
ฟูชิ รสสาหร่ายโนริ 20กรัม,5,4,ขนม+ไอสครีม,120,8852681021322
ฟูชิ ข้าวเกรียบกุ้ง 96กรัม,20,16,ขนม+ไอสครีม,120,8852681021582
เมล็ดแตงดมM16,5,4,ขนม+ไอสครีม,20,8852972000029
ลูกอมกลิ้นแตงโม8ก,3,0,ขนม+ไอสครีม,200,8852975911865
ดราก้อน ฟรุตกัมมี่ กลิ่นโคล่า 25กรัม,5,4,ขนม+ไอสครีม,120,8854604000100
สแน็คแจ็ครสดั้งเดิม15กรัม,20,16,ขนม+ไอสครีม,100,8854923261107
สเเน็คเเจ๊ค รสกุ้งคั่วพริกเกลือ 16กรัม,5,4,ขนม+ไอสครีม,10,8854923311109
สเเน็คเเจ๊ค รสสเต๊กไก่ซอสจิ้มเเจ่ว 16กรัม,5,4,ขนม+ไอสครีม,118,8854923313103
สเเน็คเเจ๊ก รสหอยเชลล์ 16กรัม,5,4,ขนม+ไอสครีม,119,8854923314100
หมุหยอง,60,50,ขนม+ไอสครีม,10,8854990000562
ข้าวตังหน้าหมูหยอง ปึงหงี่เชียง,35,28,ขนม+ไอสครีม,1,8855550006147
คาราด้า นักเก็ต รสสาหร่าย 17กรัม,5,3,ขนม+ไอสครีม,120,8855588140196
ช็อกโกบี้,5,4,ขนม+ไอสครีม,0,8855917005813
ช็อกโกบี้,5,4,ขนม+ไอสครีม,0,8855917005943
สโตนผลไม้,5,3,ขนม+ไอสครีม,20,8856548005371
ช็อกโคเเลตสโตน,5,3,ขนม+ไอสครีม,9,8856548022200
เถ้าเเก่น้อย คลาสสิค 3.2/12P,55,47.5,ขนม+ไอสครีม,2,8857107232009
เถ้าเเก่น้อย คลาสสิค 3.2g.,5,3.96,ขนม+ไอสครีม,24,8857107232030
เถ้าแก่น้อยรสพริก,5,3,ขนม+ไอสครีม,10,8857107232047
ดับเบิ้ลมิ้นท์,5,3,ขนม+ไอสครีม,9,8857122621253
เมล็ดทานตะวันรสพุทรา ตราลิงคู่ ไท่ฮ่าวต้า,20,16,ขนม+ไอสครีม,1,8857125569200
เบอร์เกอร์ กัมมี่ 24ก.,5,3,ขนม+ไอสครีม,120,8857126949018
ไอศครีม กัมมี่ 24กรัม,5,4,ขนม+ไอสครีม,119,8857126949056
ทองฟู่หวัง ลาเต้เค้ก 120ก. ,25,20,ขนม+ไอสครีม,1,8857129385011
ไข่ไดโนเสาร์,10,8,ขนม+ไอสครีม,29,8858152010338
ลักกี้ ทวิน35ก,5,3,ขนม+ไอสครีม,200,8858152018419
กู้ดบอย ช็อกโกแลต20ก,5,3,ขนม+ไอสครีม,200,8858152019980
วอยซ์ ช็อกโกคริสปี้ 23กรัม,5,4,ขนม+ไอสครีม,26,8858279001028
วอยซ์ มินิคุกกี้ 30กรัม,5,4,ขนม+ไอสครีม,116,8858279001400
วอยซ์สตรอเบอรรี์,5,4,ขนม+ไอสครีม,30,8858279001875
วอยซ์ กลิ่นครีมบัทเตอร์ 28กรัม,5,3,ขนม+ไอสครีม,100,8858279001936
คุกกี้สตัฟตราวอยซ์,5,4,ขนม+ไอสครีม,19,8858279002520
ซอลท์เทต คาราเมล ตราวอยซ์,5,4,ขนม+ไอสครีม,120,8858279003701
เอเต้ ช๊อกโกเเลต มาเนีย 75ml.,20,16,ขนม+ไอสครีม,12,8858492002109
สเวิร์ล75มล,20,15,ขนม+ไอสครีม,12,8858492002116
เอเต้ วานิลลา ครีม ชิพ 75ml.,20,16,ขนม+ไอสครีม,12,8858492002123
เอเต้ โบราณ ข้าวเหนียวดำเผือก 75ก.,20,16,ขนม+ไอสครีม,19,8858492003458
เอเต้ โบราณ ชาไทย 75ก.,20,16,ขนม+ไอสครีม,17,8858492003601
เอเต้ โบราณ ถั่วดำ 75ก.,20,16,ขนม+ไอสครีม,19,8858492003717
เอเต้ โบราณ ข้าวโพด 75ก.,20,16,ขนม+ไอสครีม,20,8858492003724
เอเต้ โบราณ เผือก 75ก.,20,16,ขนม+ไอสครีม,18,8858492003731
แชมเปี้ยน52ก,20,15,ขนม+ไอสครีม,24,8858492005131
เอเต้ ผลไม้ มะพร้าวอ่อน 65ก.,25,20,ขนม+ไอสครีม,20,8858492005582
คอนตอน แคดดี่75มล,20,14,ขนม+ไอสครีม,12,8858492005698
เอเต้ ผลไม้ สตรอเบอร์รี่ 65ก.,25,20,ขนม+ไอสครีม,20,8858492006640
เอเต้ ปังโบราณช็อกโกเเลต 52ก.,20,16,ขนม+ไอสครีม,20,8858492008408
เอเต้ คูลลิป๊อป ช็อกโกเเลตมอลต์ 50ก.,10,8,ขนม+ไอสครีม,30,8858492008576
เอเต้ คูลลิป๊อป คอตตอนเเคนดี้ 50ก.,10,8,ขนม+ไอสครีม,30,8858492008583
เอเต้ ปังโบราณชาไทย 52ก.,20,16,ขนม+ไอสครีม,20,8858492008897
เอเต้ ปังโบราณวานิลลา 52ก.,20,16,ขนม+ไอสครีม,20,8858492008965
เอเต้ เชอร์เบท มะนาว 75ml.,20,16,ขนม+ไอสครีม,12,8858492009146
เอเต้ ฮอกไกโด มิลค์ 42ก.,10,8,ขนม+ไอสครีม,25,8858492009832
เอเต้ นมช๊อกโกเเลต 42ก.,10,8,ขนม+ไอสครีม,25,8858492009849
เอเต้ พี่เบิ้ม มะนาว 75ก.,10,8,ขนม+ไอสครีม,30,8858492010364
เอเต้ พี่เบิ้ม ส้ม 75ก.,10,8,ขนม+ไอสครีม,30,8858492010371
เอเต้ โคน สายไหม 80ก.,20,16,ขนม+ไอสครีม,24,8858492010616
เอเต้ ไอสคูป ซ๊อกชิพ 180ก.,40,28.03,ขนม+ไอสครีม,9,8858492010807
เอเต้ คุกกี้ซ็อก 80ก.,20,16,ขนม+ไอสครีม,24,8858492011002
เอเต้ ฟันฟัน พี่หมี 57ก.,10,8,ขนม+ไอสครีม,22,8858492011248
เอเต้ บิ๊กฟิน องุ่น 55ก.,10,8,ขนม+ไอสครีม,30,8858492011415
เอเต้ บูมบูม วนิลลา สตรอเบอร์รี่ 65ก.,20,16,ขนม+ไอสครีม,25,8858492011811
เอเต้ ฟันฟัน กระต่าย 55ก.,10,8,ขนม+ไอสครีม,22,8858492012351
เอเต้ ไอติมตัด กะทิ 60ก.,10,8,ขนม+ไอสครีม,20,8858492013464
ไอติมตัด110มล,10,7.5,ขนม+ไอสครีม,20,8858492013471
เอเต้ ไอติมตัด ทุเรียน 60ก.,10,8,ขนม+ไอสครีม,20,8858492013488
มากาโดะออลิจินอล,10,8,ขนม+ไอสครีม,20,8858669411093
มากาโดะ โนริสาหร่าย,10,8,ขนม+ไอสครีม,20,8858669411314
ทิกกี้ สตอเบอร์รี้,5,4,ขนม+ไอสครีม,12,8858694610096
ทิกกี้ นม,5,4,ขนม+ไอสครีม,12,8858694610157
เถ้าเเก่น้อย ซ.ญี่ปุ่น 3.2g.,5,3.96,ขนม+ไอสครีม,24,8858702407762
เถ้าเเก่น้อย ซ.ญี่ปุ่น 3.2/12P,55,47.5,ขนม+ไอสครีม,2,8858702407779
เถ้าเเก่น้อย หมึกย่าง ม้วน 2.5g.,5,3.96,ขนม+ไอสครีม,23,8858702410328
เถ้าแก่น้อยต้มยำกุ้ง,5,3,ขนม+ไอสครีม,2,8858702413091
เถ้าเเก่น้อย รสซีส 3.5กรัม,5,3,ขนม+ไอสครีม,120,8858702419369
เถ้าเเก่น้อย กิมจิ 3.2g.,5,3.96,ขนม+ไอสครีม,24,8858702428361
เถ้าเเก่น้อย กิมจิ 3.2/12P,55,47.5,ขนม+ไอสครีม,2,8858702428378
เถ้าเเก่น้อย เเซลมอน/ลิ้นจี่ 3.2g.,5,3.96,ขนม+ไอสครีม,24,8858702433310
เถ้าเเก่น้อย เเซลมอน/ลิ้นจี่ 3.2/12P,55,47.5,ขนม+ไอสครีม,2,8858702433327
เถ้าเเก่น้อย หมึกย่าง ม้วน 2.5/12P,55,47.5,ขนม+ไอสครีม,2,8858702433846
เถ้าเเก่น้อย คอร์นซุป 3.2ก.,5,3.96,ขนม+ไอสครีม,24,8858702434010
เถ้าเเก่น้อย คอร์นซุป 3.2ก./12P,55,47.5,ขนม+ไอสครีม,2,8858702434027
เถ้าเเก่น้อย สลัดซีซาร์ 3.2g.,5,3.96,ขนม+ไอสครีม,24,8858702438865
เถ้าเเก่น้อย สลัดซีซาร์ 3.2/12P,55,47.5,ขนม+ไอสครีม,2,8858702438872
ฟรุตเทเซียเผือก,10,8,ขนม+ไอสครีม,-2,8859003200007
ฟรุตเทเซียถั่วดำ,10,8,ขนม+ไอสครีม,-4,8859003200014
โอเอซิสนมเย็น,10,8,ขนม+ไอสครีม,-1,8859003200038
โอเอซิสมะนาว,5,3,ขนม+ไอสครีม,0,8859003200137
โอเอซิสส้ม,5,3,ขนม+ไอสครีม,0,8859003200144
โอดอซิสโค้ก,5,3,ขนม+ไอสครีม,-1,8859003200151
อิมแพควานิลา,10,8,ขนม+ไอสครีม,0,8859003200175
อิมเเพคม็อกค่า,10,8,ขนม+ไอสครีม,0,8859003200182
ฟรุตเทเซีย ทุเรียน,10,8,ขนม+ไอสครีม,0,8859003200205
วนิลา,5,4,ขนม+ไอสครีม,-3,8859003200212
ช็อกโกแลต,5,4,ขนม+ไอสครีม,-4,8859003200229
สตรอเบอรี่,5,4,ขนม+ไอสครีม,-4,8859003200236
เลม่อน,5,4,ขนม+ไอสครีม,-5,8859003200243
ดับเบิ้ลช็อคโกแลต,10,8,ขนม+ไอสครีม,0,8859003200267
ชาเขียว,10,8,ขนม+ไอสครีม,0,8859003200274
กะทิ,10,8,ขนม+ไอสครีม,-1,8859003200328
ร็อกก้าวนิลา,10,8,ขนม+ไอสครีม,0,8859003200342
ร้อคก้าช็อคฌกแลต,10,7,ขนม+ไอสครีม,9,8859003200359
ร็อคก้าสตรอเบอรี่,15,10,ขนม+ไอสครีม,0,8859003200366
ซัมเมอร์เบอรรี่,10,8,ขนม+ไอสครีม,-1,8859003200410
ช็อกมอลต์คุ้กกี้ 60ก.,10,6,ขนม+ไอสครีม,120,8859003200663
เวอราโน่มะนาว,10,8,ขนม+ไอสครีม,0,8859003200793
ไอสครีม ทุเรียน,10,8,ขนม+ไอสครีม,120,8859003200816
บิ๊กนมช็อคโกแลต,10,7,ขนม+ไอสครีม,0,8859003200830
แซนวิช มะพร้าว,10,7,ขนม+ไอสครีม,22,8859003201943
วิตอะเดย์ ส้ม 150มล.,15,12,ขนม+ไอสครีม,120,8859015702339
ดอกบ๊วย ยางเเก้ว 0.5กก.,60,53,ขนม+ไอสครีม,14,8859019090012
ปูจ๋า รสปลาหมึกย่างสไปซี่ 18กรัม,5,4,ขนม+ไอสครีม,120,8859098406018
เต้าฮวยนมสด รสข้าวโพด 150มล.,10,8,ขนม+ไอสครีม,20,8859161400066
99 ข้าวซอย รสดั้งเดิม 200กรัม,25,19,ขนม+ไอสครีม,119,8859232999901
99 ข้าวซอย รสใบเตย 200กรัม,25,19,ขนม+ไอสครีม,120,8859232999918
99 ข้าวซอย รสวนิลา 200กรัม,25,19,ขนม+ไอสครีม,120,8859232999925
99 ข้าวซอยตัด รสน้ำผึ้ง 200กรัม,30,25,ขนม+ไอสครีม,120,8859232999994
เลเยอร์ครีมบัตเตอร์,5,3,ขนม+ไอสครีม,10,8859333800212
เลเยอร์รสนม,5,3,ขนม+ไอสครีม,10,8859333800250
เลเยอร์,5,3,ขนม+ไอสครีม,10,8859333800274
ขาไก่วีสแน็ค,5,4,ขนม+ไอสครีม,12,8859362300127
กรินนี่ กล้วยช็อก 15กรัม,5,4,ขนม+ไอสครีม,120,8859407600427
กรินนี่ รสสตรอเบอร์รี่ 12กรัม,5,4,ขนม+ไอสครีม,120,8859407600434
เมล็ดทานตะวัน ตราชาช่า,20,16,ขนม+ไอสครีม,8,8859559601099
เอ็มดี,5,4,ขนม+ไอสครีม,12,8859580900260
เอ็ม&ดี ขนมเเท่ง รสหม่าล่า 26ก.,5,3,ขนม+ไอสครีม,12,8859580900321
M&D ขนมปัง สตรอว์เบอร์รี่ 30ก.,5,3,ขนม+ไอสครีม,12,8859580900512
มิน มิน กลิ่นคูลลิ่ง มิ้นต์ 14กรัม,10,7,ขนม+ไอสครีม,120,8859589700045
มิน มิน กลิ่นเฟรชเเตงโม 14กรัม,10,7,ขนม+ไอสครีม,120,8859589700052
มิน มิน กลิ่นไอซ์ซี่ สตรอว์เบอร์รี่ 14กรัม,10,7,ขนม+ไอสครีม,120,8859589700403
ออริจินัลกลูโดบิสกิต,5,4,ขนม+ไอสครีม,120,8859695400013
คุ๊กกี้แซนวิชรสช็อกโกแลต,5,4,ขนม+ไอสครีม,120,8859695400273
ช็อกโก้เเบร์ wafer roll 22กรัม,5,3,ขนม+ไอสครีม,120,8859708300163
มีไลร์,5,4,ขนม+ไอสครีม,20,8859708300613
มีไลค์,5,4,ขนม+ไอสครีม,20,8859708300644
เจลลี่ปูกระทะ ตรา พิพ 264กรัม,5,4,ขนม+ไอสครีม,24,8859708302440
หมึกกรุบ สูตรดั้งเดิม 50ก.,25,22.5,ขนม+ไอสครีม,2,8859745200150
หมึกกรุบ สูตรเผ็ด 60ก.,25,22.5,ขนม+ไอสครีม,2,8859745200167
Ranli เค้กไดหวัน 120ก.,25,20,ขนม+ไอสครีม,3,8859785700573
Ranli มูสเค้ก สตรอว์เบอร์รี่ 120ก.,25,20,ขนม+ไอสครีม,2,8859785700603
Ranli ชิฟฟ่อนสตรอว์เบอร์รี่ 120ก.,25,20,ขนม+ไอสครีม,2,8859785700627
Ranli เค้กไดหวัน สตรอว์เบอร์รี่ 120ก.,25,20,ขนม+ไอสครีม,2,8859785701945
Happy โกโก้ช็อคโกเเลตดำ ,3,1,ขนม+ไอสครีม,120,8872020950013
สติกโก้ฟิงเกอร์ช็อก,5,4,ขนม+ไอสครีม,18,8886015611255
สติ้กโก้รสนม12กรัม,5,3,ขนม+ไอสครีม,100,8886015617257
พริงเกิลส์ รสสาหร่ายอบกรอบ 40กรัม,20,17,ขนม+ไอสครีม,120,8886467121067
888 พันล้าน กระยาสาท,55,50,ขนม+ไอสครีม,119,8889300010849
เนสท์เล่ ครันช์เวเฟอร์ รสช็อกโกแลต 10.4 กรัม,5,4,ขนม+ไอสครีม,120,8901058866483
แมคไวตี้,5,3,ขนม+ไอสครีม,0,8906033744077
จูปาจุ๊ป ดิปเเอนด์ลิค โคล่าเเละสตรอ 9ก.,10,7.75,ขนม+ไอสครีม,17,8935001723073
play สตรอเบอร์รี่ 12 กรัม,5,4,ขนม+ไอสครีม,120,8965438569241
ขนมปังคละเเบบ,20,15,ขนม+ไอสครีม,120,8988200020368
เมนทอส ชิววี่ เเอนด์ คูล 14กรัม,5,4,ขนม+ไอสครีม,120,8990800023045
เมนทอสมินต์,10,4,ขนม+ไอสครีม,7,8990800200019
ท็อป,5,4,ขนม+ไอสครีม,19,8991001242013
Top,5,3,ขนม+ไอสครีม,9,8991001242570
ท็อป,5,4,ขนม+ไอสครีม,20,8991001242983
ฟูลโลบลาสดต  ๙็อกโกแลต 18 กรัม,5,4,ขนม+ไอสครีม,120,8991102308892
ฟูโล่ช็อคโกแลต,2,1,ขนม+ไอสครีม,10,8991102380706
ฟูโล่สตรอเบอรี่,2,1,ขนม+ไอสครีม,8,8991102381215
ฟูลโลบลาสโต 18กรัม,5,4,ขนม+ไอสครีม,120,8991102837620
ยูปิกัมมีแฟร้ง,2,1,ขนม+ไอสครีม,19,8992741903134
ยูปิ ฟรุตคอกเทล 15กรัม,5,4,ขนม+ไอสครีม,116,8992741904049
ยูปิโคล่าเบอเกอร์,2,1,ขนม+ไอสครีม,20,8992741904940
ยูปี้,5,3,ขนม+ไอสครีม,24,8992741905350
ยูปิ สตรอเบอร์รี่่คิส 14กรัม,5,4,ขนม+ไอสครีม,120,8992741905381
ยูปิ เบอร์รี บอนซ์ สตรอเบอร์รี 8กรัม,2,1,ขนม+ไอสครีม,120,8992741905404
ยูปิ พิซซ่า 8กรัม,2,1,ขนม+ไอสครีม,100,8992741905619
โกโก้ครั้น,25,20,ขนม+ไอสครีม,10,89927419056194800361
ยูปั้โคล่า บอนซ์ ,2,1,ขนม+ไอสครีม,24,8992741906050
ยูปิเบอเกอร์,2,1,ขนม+ไอสครีม,15,8992741941006
ยูปี พิซซ่า 15กรัม ,5,3,ขนม+ไอสครีม,-9,8992741945271
ยู้ปี่ ,5,3,ขนม+ไอสครีม,24,8992741945479
โอริโอวานิลลา,5,4,ขนม+ไอสครีม,20,8992760221011
บิสกิตและช็อกโกแลต ตราเจอร์รี่ครั้นซ์โรล23กรัม,50,45,ขนม+ไอสครีม,0,8992775301104
เวเฟอร์โรลสอดไส้ช็อกโกแลตเคลือบคาราเมล ตราาเจอรี่ครันช์โรล,5,4,ขนม+ไอสครีม,132,8992775345023
เวเฟอรืโรลสอดไส้ครีมนมกลิ่นวนิลาเคลือบคาราเมล,5,4,ขนม+ไอสครีม,133,8992775345269
เวเฟอร์สอดไส้ครีมรสช็อกโกแลต (ตรานาบาติ),5,4,ขนม+ไอสครีม,120,8993175541213
กู๊ดไทม์,5,4,ขนม+ไอสครีม,20,8994755030547
มอลคิสท์ รสมะพร้าว 28กรัม,5,4,ขนม+ไอสครีม,120,8996001305492
มอลคิสท์ รสสาหร่าย,5,4,ขนม+ไอสครีม,120,8996001305669
แยมโอแยมสตรอเบอรี่,5,3,ขนม+ไอสครีม,0,8996001306994
choki stix 27g,5,4,ขนม+ไอสครีม,118,8996001313619
โกบิโก้,5,4,ขนม+ไอสครีม,20,8996001340905
แคลชีส,2,1,ขนม+ไอสครีม,20,8996001350560
ซุปเปอร์สตาร์ ทวิน ช็อกโกเเลต ,5,3,ขนม+ไอสครีม,118,8996001350881
โกช็อกโก้โรล 24กรัม,5,4,ขนม+ไอสครีม,120,8996001353417
เวเฟอร์ช็อกโกแลตและมะพร้าว,5,4,ขนม+ไอสครีม,116,8996001354001
ซุปเปอร์สตาร์,3,2,ขนม+ไอสครีม,0,8996001355046
เบงเบงรสมะพร้าว,5,4,ขนม+ไอสครีม,120,8996001355855
แคลชีสรสชีส,5,4,ขนม+ไอสครีม,15,8996001356661
โชกี้โชกี้,5,4,ขนม+ไอสครีม,13,8996001375242
cloud9,2,1,ขนม+ไอสครีม,10,8996196225407
คิทแคท 17กรัม,12,8,ขนม+ไอสครีม,119,95502489
ดับเบิ้ลมินต์,6,5,ขนม+ไอสครีม,18,9555192501107
ริกลี่ย์มิ้นท์,5,3,ขนม+ไอสครีม,10,9555192501206
ริกลี่ย์จู๊ซซฟรุท,5,3,ขนม+ไอสครีม,0,9555192501305
ไมโลโชโคบาร์6ก,5,4,ขนม+ไอสครีม,8,9556001216175
ไมโล ช็อกโกบาร์ 15กรัม,12,9,ขนม+ไอสครีม,120,9556001216267
ไมโล ช็อคโก บาร์ ,5,4,ขนม+ไอสครีม,0,9556001300058
คุกกี้ซิมโฟนิ,5,4,ขนม+ไอสครีม,20,9556291801235
