ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
MR หลอดะเกียบ 32w,59,35,หลอดไฟ,120,04332
Panasonic Cool daylight 25w,125,88,หลอดไฟ,20,8887549517716
Panasonic Cool daylight 18w,125,90,หลอดไฟ,120,8887549566660
Panasonic Cool daylight 15w,110,80,หลอดไฟ,120,8997207613282
