ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
Tigerplast caripore Clear 1/2*5,25,20,อุปกรณ์ทำแผล,-3,8850672531119
ลองเมด เนทก๊อซ 2*2,10,8,อุปกรณ์ทำแผล,0,8859095900724
ลองเมด เนทก๊อซ 3*3,12,10,อุปกรณ์ทำแผล,-3,8859095900731
ลองเมด เนทก๊อซ 4*4,20,16,อุปกรณ์ทำแผล,-1,8859095900748
"White Plume Swabs 4""*4""*8",20,16,อุปกรณ์ทำแผล,0,8859398000039
