ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ไฮยีนสีชมพู,15,10,น้ำยารีดผ้า,97,8850092232511
ไฟน์ไลน์,35,30,น้ำยารีดผ้า,21,8851989030012
