ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ว้อนท์ ว้อนท์ UHT 125มล.,44,39,เครื่องดื่ม,2,8935302301581
แอนมัม รสส้ม 180มล.,65,58,เครื่องดื่ม,120,9415007017851
แอนมัม รสผลไม้รวม 180มล.,65,55,เครื่องดื่ม,47,9415007017868
แอนมัม รสส้ม 180มล.,15,10,เครื่องดื่ม,48,9415007021780
แอนมัม รสผลไม้รวม 180มล.,15,10,เครื่องดื่ม,48,9415007021797
แอนลีน125มล.,15,10,เครื่องดื่ม,48,9415007024088
แอนลีน ผสมงาดำ 180มล.,15,12,เครื่องดื่ม,118,9415007025382
แอนลีน ผสมงาดำ 180มล.,55,50,เครื่องดื่ม,120,9415007025399
แอนลีน แคล180มล,15,11,เครื่องดื่ม,8,9415007025795
แอนลีน เเอคตีฟิต3 จืด 180มล.,15,13,เครื่องดื่ม,4,9415007025832
แอนลีนรสจืด,55,50,เครื่องดื่ม,48,9415007025849
แอนลีน เเอคตีฟิต3 หวาน 180มล.,15,13,เครื่องดื่ม,100,9415007025856
แอนลีนรสหวาน180มล,55,44,เครื่องดื่ม,50,9415007025863
แอนลีนมอฟแม็ก180มล,15,12,เครื่องดื่ม,12,9415007025870
แอนลีนรสจืด,55,50,เครื่องดื่ม,48,9415007025887
แอนลีน ผสมมอลต์สกัด 180มล.,55,50,เครื่องดื่ม,48,9415007038931
แอนลีน ผสมมอลต์สกัด 180มล.,15,12,เครื่องดื่ม,120,9415007039167
แอนลีนข้าวยี่ปุ่น180มล,55,44,เครื่องดื่ม,50,9415007047506
แอนลีนข้าวยี้ปุ่น180มล,15,11,เครื่องดื่ม,50,9415007047599
น้ำเเข็งหลอด,7,5,เครื่องดื่ม,117,น้ำเเข้งหลอด
น้ำแข็ง,7,5,เครื่องดื่ม,14,น้ำแข็ง
