ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ดอกบัวคุ้150ก,50,45,ยาสีฟัน,50,8850348118156
ดอกบัวคู่30กรัม,15,10.75,ยาสีฟัน,19,8850348118583
กีกเลี๊ยง100กรัม,35,30,ยาสีฟัน,20,8850602031023
ทิพย์นิยม160กรัม,38,30,ยาสีฟัน,16,8850617110010
ทิพย์นิยม40กรัม,15,12,ยาสีฟัน,18,8850617110027
ฟลูโอคารีล35ก,12,10,ยาสีฟัน,50,8850886035014
ดาร์ลี้150ก,50,42,ยาสีฟัน,18,8851228000226
ดาร์ลี่ ดับเบิ้ล เเอ็คชั่น 80กรัม,35,27,ยาสีฟัน,109,8851228000233
ดาร์ลี่ ดับเบิ้ล เเอ็คชั่น 35กรัม,15,12,ยาสีฟัน,19,8851228000240
ดาร์ลี่170กรัม,50,45,ยาสีฟัน,0,8851228007041
โคลสอัพ สีเขียว,10,8,ยาสีฟัน,98,8851932356473
คอลเกตเกลือสมุนไพร35ก.,13,10,ยาสีฟัน,100,88519323564738850006
โคลสอัพ30กรัม,10,8,ยาสีฟัน,19,8851932356480
ดีนี่คิดส์40กรัม,30,25,ยาสีฟัน,22,8851989061993
ดีนี่คิดส์ยาสีฟัน,30,25,ยาสีฟัน,0,8851989062037
ฟลูโอค่รีล,50,45,ยาสีฟัน,50,8852027600594
ฟลูโอคารีน,75,70,ยาสีฟัน,20,8852027600617
มายเบซินส้ม,45,40,ยาสีฟัน,20,8852294561253
มาเบซินสตรอเบอรี่,45,40,ยาสีฟัน,20,8852294562250
วิเศษนิยม,15,10,ยาสีฟัน,0,8852348201005
หมอจุฬา 100g,45,40,ยาสีฟัน,20,8854688000058
เทพไทย รสมิ้น 70กรัม,87,80,ยาสีฟัน,22,8857123060037
เทพไทย รสมิกซ์ฟรุ๊ต 70กรัม,87,80,ยาสีฟัน,26,8857123060129
เทพไทย รสดั้งเดิม 70กรัม,85,75,ยาสีฟัน,98,8857123060464
เทพไทย รสเกลือ 70กรัม,87,75,ยาสีฟัน,19,8857123061003
เทพไทย รสดั้งเดิม 70กรัม,110,0,ยาสีฟัน,-1,8857123061201
เทพไทย เฟรชฟรุ๊ต 70กรัม,95,87,ยาสีฟัน,2,8857123061652
สกินเเล็บ สลิมซอฟท์ 1 ชิ้น,20,14,ยาสีฟัน,12,8858842001196
โคลสอัพ  75ก,30,25,ยาสีฟัน,100,8934839120627
โคลสอัพ75กรัม,27,20,ยาสีฟัน,17,8934839123154
โคลสอัพ75กรัม,27,25,ยาสีฟัน,20,8934839123178
