ชื่อสินค้า,ราคาขาย,ต้นทุน,หมวดหมู่,สต๊อก,บาร์โค้ด
ไม้เสียบ,25,22,ไม้เสียบ,6,82230108
EPP ตะเกียบไม้ 22cm.,20,15,ไม้เสียบ,10,8855051103383
